COUNTY,COUNTY_NAME,CTY_GEO_ID,SUBCOUNTY_NAME,SUBCTY_GEO_ID,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,Address
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,36,NORTH GWD,3463,False,FIRE STATION/LEGION HUT,200 EAST CLAIBORNE AVE GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,37,MONEY,152,False,MONEY VOLUNTEER FIRE STATION,28200 COUNTY ROAD 518 MONEY MS 38945
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,40,CENTRAL GWD,721,False,MAIN STREET FIRE STATION,404 MAIN STREET GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,41,WEST GWD,2144,False,LEFLORE COUNTY COURT HOUSE,310 WEST MARKET STREET GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,42,MVSU,715,False,MVSU SOCIAL SCIENCES BLDG,14000 HIGHWAY 82 WEST ITTA BENA MS 38941
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,43,SCHLATER,359,False,SCHLATER CITY HALL,108 BEATRICE ST SCHLATER MS 38952
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,44,SOUTHWEST GWD,761,False,YOUTH CENTER,926 HENRY STREET GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,45,NORTH ITTA BENA,1833,False,ITTA BENA FIRE DEPARTMENT,301 MARTIN LUTHER KING DRIVE ITTA BENA MS 38941
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,46,SOUTH ITTA BENA,520,False,ITTA BENA COMMUNITY CENTER,305 THURMAN ST. ITTA BENA MS 38941
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,47,RISING SUN,906,False,RISING SUN SCHOOL,3827 RISING SUN SCHOOL ROAD GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,48,SIDON,358,False,SIDON COMMUNITY HOUSE,104 GREEN STREET SIDON MS 38954
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,49,MORGAN CITY,248,False,LEFLORE COUNTY ROAD BARN,65161 HIGHWAY 7 SOUTH MORGAN CITY MS 38946
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,50,SWIFTOWN,44,False,MAXEY'S GROCERY,100545 HIGHWAY 7 SOUTH SWIFTOWN MS 38959
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,51,SOUTH GWD,674,False,JODIE WILSON LIBRARY,209 MARTIN LUTHER KING DRIVE GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,52,SOUTHEAST GWD,2272,False,EAST ELEMENTARY SCHOOL,208 MEADOWBROOK ROAD
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,59,NE GWD,1519,False,CIVIC CENTER,200 HIGHWAY 7 NORTH GREENWOOD MS 38930
LEFLORE,"Leflore County, Mississippi",0500000US28083,,,0,68,EAST GWD,2186,False,,600 ELM STREET GREENWOOD MS 38930
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,11,ALEXANDER,601,False,ALEXANDER,ALEXANDER JR. HIGH SCHOOL 713 BEAUREGARD STREET SCHOOL AUDITORIUM BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,12,EAST LINCOLN,381,False,EAST LINCOLN,EAST LINCOLN VOL FIRE DEPT 3357 EAST LINCOLN ROAD BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,13,FAIR RIVER,271,False,FAIR RIVER,2728 HARMONY DRIVE SE BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,14,FORRESTRY,713,False,FORRESTRY,515 COUNTY FARM LANE NE BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,15,GOVERNMENTAL COMPLEX,616,False,GOVERNMENT COMPLEX,"LINCOLN COUNTY GOVERNMENT COMPLEX 301 S FIRST STREET, BOARD ROOM BROOKHAVEN MS 39601"
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,16,HIGH SCHOOL,741,False,HIGH SCHOOL,BROOKHAVEN HIGH SCHOOL 433 EAST MONTICELLO STREET VOCATIONAL BUILDING BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 1, Lincoln County, Mississippi",0600000US2808590387,1,17,PEARLHAVEN,880,False,PEARLHAVEN,BI-CENTENNIAL BUILDING 200 MAIN STREET BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 2, Lincoln County, Mississippi",0600000US2808591125,2,21,BIG SPRINGS,265,False,BIG SPRINGS,2405 OLD MALCUM ROAD NE BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 2, Lincoln County, Mississippi",0600000US2808591125,2,22,BRIGNAL / ROGERS CIRCLE,655,False,BRIGNAL / ROGERS CIRCLE,LINCOLN COUNTY DISTRICT 2 OFFICE 1211 OLD HIGHWAY 51 NE BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 2, Lincoln County, Mississippi",0600000US2808591125,2,23,HEUCKS RETREAT,756,False,HEUCKS RETREAT,HEUCKS RETREAT VOL FIRE DEPT 1855 CALLENDER ROAD NE BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 2, Lincoln County, Mississippi",0600000US2808591125,2,24,LITTLE BAHALA,327,True,LITTLE BAHALA,LITTLE BAHALA BAPIST CHURCH 3034 FAITH LANE NE WESSON MS 39191
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 2, Lincoln County, Mississippi",0600000US2808591125,2,25,MONTGOMERY,485,True,MONTGOMERY,CLEAR BRANCH BAPTIST CHURCH 2166 CLEAR BRANCH LANE NE WESSON MS 39191
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 2, Lincoln County, Mississippi",0600000US2808591125,2,26,NEW SIGHT,1494,False,NEW SIGHT,NEW SIGHT VOL FIRE DEPT 371 NEW HOPE TRL BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 3, Lincoln County, Mississippi",0600000US2808591863,3,31,BOGUE CHITTO,480,False,BOGUE CHITTO,BOGUE CHITTO VOL FIRE DEPT 357 BOQUE CHITTO ROAD SE BOGUE CHITTO MS 39629
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 3, Lincoln County, Mississippi",0600000US2808591863,3,32,CITY HALL,306,False,CITY HALL,LINCOLN COUNTY PUBLIC LIBRARY 100 S JACKSON STREET BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 3, Lincoln County, Mississippi",0600000US2808591863,3,33,ENTERPRISE,1358,False,ENTERPRISE,ENTERPRISE ATTENDANCE CENTER 1601 HIGHWAY 583 SE BOGUE CHITTO MS 39629
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 3, Lincoln County, Mississippi",0600000US2808591863,3,34,NORFIELD,291,False,NORFIELD,VOTING HOUSE 3127 HIGHWAY 51 SE BOGUE CHITTO MS 39629
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 3, Lincoln County, Mississippi",0600000US2808591863,3,35,OLD BROOK,1072,True,OLD BROOK,RHEMA WORD WORSHIP CHURCH 1034 SOUTH FIRST ST NE BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 3, Lincoln County, Mississippi",0600000US2808591863,3,36,RUTH,707,False,RUTH,RUTH VOL FIRE DEPT 3531 HIGHWAY 583 SE RUTH MS 39662
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 4, Lincoln County, Mississippi",0600000US2808592601,4,41,ARLINGTON,787,False,ARLINGTON,COUNTY UNIT FACILITY DISTRICT 4 1280 BOGUE CHITTO RD SW BOGUE CHITTO MS 39629
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 4, Lincoln County, Mississippi",0600000US2808592601,4,42,HALBERT HEIGHTS,1194,False,HALBERT HEIGHTS,BROOKHAVEN CENTRAL FIRE STATION 314 BROOKHAVEN STREET BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 4, Lincoln County, Mississippi",0600000US2808592601,4,43,JOHNSON,637,False,JOHNSON,519 BEACHNUT TRL SW NEXT TO MONTGOMERY BAPTIST CHURCH SUMMIT MS 39666
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 4, Lincoln County, Mississippi",0600000US2808592601,4,44,JOHNSON GROVE,787,True,JOHNSON GROVE,BEHIND JOHNSON GROVE CHURCH OF CHRIST 434 JOHNSON GROVE ROAD BOGUE CHITTO MS 39629
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 4, Lincoln County, Mississippi",0600000US2808592601,4,45,WEST LINCOLN,984,False,WEST LINCOLN,ZETUS # 3 VOL. FIRE DEPT. - NEXT TO WEST LINCOLN SCHOOL 974 W. LINCOLN DR. SW BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 5, Lincoln County, Mississippi",0600000US2808593339,5,51,CASEYVILLE,553,False,CASEYVILLE,VOTING HOUSE 3699 CASEYVILLE RD NW SOUTH SIDE WESSON MS 39191
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 5, Lincoln County, Mississippi",0600000US2808593339,5,52,LIPSEY,501,False,LIPSEY,BROOKHAVEN RECREATION DEPT. 689 HIGHWAY 51 N BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 5, Lincoln County, Mississippi",0600000US2808593339,5,53,LOYD STAR,1329,False,LOYD STAR,LLOYD STAR VOL FIRE DEPT 1904 HIGHWAY 550 NW BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 5, Lincoln County, Mississippi",0600000US2808593339,5,54,OLD RED STAR,629,False,OLD RED STAR,VOTING HOUSE 3002 OLD RED STAR DR NW BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 5, Lincoln County, Mississippi",0600000US2808593339,5,55,VAUGHN,515,False,VAUGHN,VOTING HOUSE 1340 JACKSON LIBERTY RD NW BROOKHAVEN MS 39601
LINCOLN,"Lincoln County, Mississippi",0500000US28085,"District 5, Lincoln County, Mississippi",0600000US2808593339,5,56,ZETUS,906,False,ZETUS,ZETUS VOL FIRE DEPT 482 WATTS LANE NW BROOKHAVEN MS 39601
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,1,CALEDONIA,4135,False,CALEDONIA COMMUNITY CENTER,205 SOUTH ST CALEDONIA MS 39740
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,2,EAST COLUMBUS GYM,2228,False,EAST COLUMBUS GYM,207 LAWRENCE DRIVE COLUMBUS MS 39702
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,3,IMMANUEL,913,False,IMMANUEL,6342 MILITARY ROAD STEENS MS 39766
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,5,STEENS,683,False,STEENS COMMUNITY CENTER,118 STEENS VERNON RD STEENS MS 39766
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,6,AIRBASE,1504,True,ANTIOCH BAPTIST CHURCH FELLOWSHIP HALL,128 JESS LYONS RD COLUMBUS MS 39705
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,7,BRANDON,1662,False,BRANDON CENTRAL SCH OFF/CAFET,2630 MCARTHUR DR COLUMBUS MS 39705
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,8,LION HILLS,3235,False,LION HILLS CENTER,2331 MILITARY RD COLUMBUS MS 39705
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,9,NEW HOPE,5196,False,NEW HOPE COMMUNITY CENTER,281 STADIUM RD COLUMBUS MS 39702
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,10,RURAL HILL,2812,False,RURAL HILL COMMUNITY CENTER,61 MILLER DR COLUMBUS MS 39702
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,11,COLEMAN,413,False,COL HOUSING AUTH. BLDG,2201 8TH AV S COLUMBUS MS 39701
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,12,CRAWFORD,1119,False,CRAWFORD PARK & REC. BLDG,783 MARTIN LUTHER KING JR DR CRAWFORD MS 39736
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,13,SOUTHSIDE CHURCH,4288,True,SOUTHSIDE MBC LIFE CENTER,100 NASHVILLE FERRY RD E COLUMBUS MS 39702
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,14,PLUM GROVE,493,False,PLUM GROVE PARK & REC. BLDG.,54 MINNIE VAUGHN RD COLUMBUS MS 39701
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,15,TOWNSEND PARK,1235,False,TOWNSEND PARK RECREATION BLDG,826 15TH ST SO COLUMBUS MS 39701
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,16,ARTESIA,439,False,ARTESIA COMMUNITY CENTER,46 S FRONT ST ARTESIA MS 39736
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,17,HUNT,2173,True,STEPHEN CHAPEL LIFE CENTER,2008 7TH AVENUE NORTH COLUMBUS MS 39701
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,19,TRINITY,1242,False,TRINITY RETIREMENT HOME,300 AIRLINE RD COLUMBUS MS 39702
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,20,FIFTEENTH STREET CHURCH,1126,True,FIFTEENTH STREET CHURCH,917 15TH ST N COLUMBUS MS 39701
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,21,UNIVERSITY,1399,False,BOY SCOUT BUILDING,221 2ND AVE N COLUMBUS MS 39701
LOWNDES,"Lowndes County, Mississippi",0500000US28087,,,0,22,WEST LOWNDES,1389,False,LOWNDES COUNTY SCHOOLS CENTRAL OFFICE,1053 HWY 45 SOUTH COLUMBUS MS 39701
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,103,MADISON COMMUNITY CENTER,2311,False,CITY OF MADISON COMMUNITY CENTER,7454 OLD CANTON RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,105,OLD RICE ROAD BAPTIST CHURCH,2588,True,OLD RICE ROAD BAPTIST CHURCH,82 OLD RICE RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,106,NORTHBAY BAYVIEW CLUBHOUSE,1035,False,NORTHBAY BAYVIEW CLUBHOUSE,NORTHBAY BAYVIEW CLUB HOUSE 200 BAYVIEW DR MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,301,RIDGELAND RECREATION CENTER,2934,False,RIDGELAND RECREATION CENTER,RIDGELAND RECREATION CENTER 137 OLD TRACE PARK RIDGELAND MS 39157
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,109,VICTORY BAPTIST CHURCH,1307,True,VICTORY BAPTIST CHURCH,420 HOY RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,302,MARK APARTMENTS,2641,False,THE MARK APTS. CLUBHOUSE,THE MARK APARTMENTS CLUBHOUSE 711 LAKE HARBOR RIDGELAND MS 39157
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,113,SUNNYBROOK RETIREMENT VILLAGE,810,False,SUNNYBROOK RETIREMENT VILLAGE,200 SERENITY LANE MADISON MS 391100
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,203,VERTICAL CHURCH,3589,True,VERTICAL CHURCH,521 GLUCKSTADT RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,204,PARKWAY PENTECOSTAL CHURCH,4713,True,PARKWAY PENTECOSTAL CHURCH,PARKWAY PENTECOSTAL CHURCH 601 REUNION PARKWAY MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,205,GLUCKSTADT @ ST JOE CATHOLIC,3931,True,GLUCKSTADT @ ST JOE CATHOLIC,127 CHURCH RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,206,CHINA GROVE A.M.E. CHURCH,1910,True,CHINA GROVE A.M.E. CHURCH,1060 MANNSDALE RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,102,PILGRIM REST MB CHURCH,3056,True,PILGRIM REST MB CHURCH,852A MADISON AVE MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 1, Madison County, Mississippi",0600000US2808990405,1,101,FIRST PRESBYTERIAN MADISON,2244,True,FIRST PRESBYTERIAN MADISON,FIRST PRESBYTERIAN CHURCH 7717 OLD CANTON RD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 3, Madison County, Mississippi",0600000US2808991881,3,309,TRACE RIDGE BAPTIST CHURCH,2389,True,TRACE RIDGE BAPTIST CHURCH,238 LAKE HARBOR DR RIDGELAND MS 39157
MADISON,"Madison County, Mississippi",0500000US28089,"District 3, Madison County, Mississippi",0600000US2808991881,3,310,OLD TOWN WESLEY CHURCH,1955,True,OLD TOWN WESLEY CHURCH,234 W JACKSON ST RIDGELAND MS 39157
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,420,COLONIAL HEIGHTS BAPTIST CHURCH,1491,True,COLONIAL HEIGHTS BAPTIST CHURCH,444 NORTHPARK DR RIDGELAND MS 39157
MADISON,"Madison County, Mississippi",0500000US28089,"District 3, Madison County, Mississippi",0600000US2808991881,3,315,HOLMES CC WORKFORCE BLDG,4569,False,HOLMES CC WORKFORCE BLDG,150 COLLEGE DRIVE RIDGELAND MS 39157
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,406,GREATER MT LEVI FULL GOSPEL,816,True,GREATER MT LEVI FULL GOSPEL BAPTIST CHURCH,1008 W FULTON ST CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,407,CANTON ST. PAUL METHODIST CHURCH,249,True,ST. PAUL METHODIST CHURCH,505 S UNION ST CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,408,FELLOWSHIP BIBLE CHURCH,687,True,FELLOWSHIP BIBLE CHURCH,FELLOWSHIP BIBLE CHURCH 2270 HIGHWAY 51 CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,409,TOUGALOO,296,False,TOUGALOO,TOUGALOO COLLEGE HEALTH & WELLNESS CENTER ROOM 212 500 W COUNTY LINE RD TOUGALOO MS 39174
MADISON,"Madison County, Mississippi",0500000US28089,"District 2, Madison County, Mississippi",0600000US2808991143,2,210,LAKE CAROLINE CLUBHOUSE,4317,False,LAKE CAROLINE CLUBHOUSE,667 BELLVUE DR MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,411,TWIN LAKES BAPTIST CHURCH,1661,True,TWIN LAKES BAPTIST CHURCH,TWIN LAKES BAPTIST CHURCH 673 LAKE CAVALIER ROAD MADISON MS 39110
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,412,FEARNS CHAPEL FREEWILL BAPTIST CHURCH,1654,True,FEARNS CHAPEL FREEWILL BAPTIST,615 POCAHONTAS ROAD FLORA MS 39071
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,413,FRANKLIN BAPTIST CHURCH,379,True,FRANKLIN BAPTIST CHURCH,FRANKLIN BAPTIST CHURCH 2222 COX FERRY RD FLORA MS 39071
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,414,MAGNOLIA HEIGHTS,1537,False,KEARNEY PARK FIRE STATION,KEARNEY PARK FIRE STATION 443 LIVINGSTON VERNON RD FLORA MS 39071
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,415,MT. HOPE M.B. CHURCH,479,True,MT. HOPE CHURCH,201 PATRICK RD CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,416,CANTON ANDERSON LODGE,1534,False,ANDERSON LODGE,389 RICKS DR CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,417,CANTON FIRE STATION #4,764,False,CANTON FIRE STATION #4,CANTON FIRE STATION #4 188 WATFORD PARKWAY DRIVE CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,418,MAD.CO.BAPTIST FAMILY LIFE CT,1164,True,MADISON COUNTY BAPTIST FAMILY LIFE CENTER,349 N CANAL ST CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 4, Madison County, Mississippi",0600000US2808992619,4,419,CANTON NATIONAL GUARD ARMORY,837,False,NATIONAL GUARD ARMORY,2924 HWY 51 S CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,517,CAMDEN COMMUNITY CENTER,1126,False,CAMDEN COMMUNITY CENTER,CAMDEN COMMUNITY CENTER 122 PARKSIDE AVENUE CAMDEN MS 39045
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,518,CAMERON BETHEL M.B. CHURCH,159,True,BETHEL M.B. CHURCH,957 OLD HIGHWAY 51 PICKENS MS 39146
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,519,COUPARLE UNITED METHODIST CHURCH,64,True,COUPARLE UNITED METHODIST CHURCH,COUPARLE UNITED METHODIST CHURCH 1901 ROCKY HILL RD CAMDEN MS 39045
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,520,PLEASANT GREEN M.B. CHURCH,815,True,PLEASANT GREEN M B CHURCH,3920 HIGHWAY 43 CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,521,JIMMIE M. GOODLOE ELEM SCHOOL,1825,False,JIMMIE M. GOODLOE ELEM SCHOOL,551 FINNEY RD CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,522,CANTON COMMUNITY CENTER,2085,False,CANTON COMMUNITY CENTER,CANTON COMMUNITY CENTER 337 N UNION ST CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,523,FARMHAVEN FIRE STATION**,1072,False,FARMHAVEN FIRE STATION,3806 HWY 16 E CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,524,CANTON BIBLE CHURCH,628,True,CANTON BIBLE CHURCH,CANTON BIBLE CHURCH 815 MARTIN LUTHER KING DR CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,525,CEDAR GROVE BAPTIST CHURCH,190,True,CEDAR GROVE BAPTIST,998 HIGHWAY 43 SOUTH CANTON MS 39046
MADISON,"Madison County, Mississippi",0500000US28089,"District 5, Madison County, Mississippi",0600000US2808993357,5,526,PLEASANT GIFT BAPTIST CHURCH,1066,True,PLEASANT GIFT BAPTIST CHURCH,2055 PLEASANT GIFT RD CANTON MS 39046
